"Département","Bassin de formation","Rne","Secteur","Nom","Voie","Lieu-dit","Boite postale","Code postal","Commune","Téléphone","Fax","Adresse électronique","Site internet","Responsable"
"Haute-Savoie","ALBANAIS ANNECIEN","0740006E","Public","LPO LYCEE DES METIERS LOUIS LACHENAL","335 route DE CHAMP FARCON ",,,74370,"ARGONAY",450272096,450273221,"ce.0740006E@ac-grenoble.fr","http://www.lycee-louis-lachenal.fr/","LE PROVISEUR : M. BIETRIX GILLES
LE PROVISEUR ADJOINT : MME HUART NADEGE
LE GESTIONNAIRE : MME BEAUCAIRE LAURENCE
L AGENT COMPTABLE : MME BEAUCAIRE LAURENCE
L  ADJOINT AU CHEF D ETABLISSEMENT : M. MICHEL SEBASTIEN"
"﻿Haute-Savoie","CHABLAIS","0740109S","Privé sous-contrat","COLLEGE PRIVE NOTRE DAME","149 route DE THONON ",,,74470,"BELLEVAUX",450737024,,"ce.0740109S@ac-grenoble.fr","http://college-ecole-notre-dame-bellevaux.fr","LE DIRECTEUR : M. BATARD WILLY
LE DIRECTEUR ADJOINT : MME MEYNET PATRICIA"
"Haute-Savoie","GENEVOIS HAUT SAVOYARD","0740048A","Public","COLLEGE JEAN MARIE MOLLIET","342 rue du Collège ",,"BP1",74420,"BOEGE",450391188,450390790,"ce.0740048A@ac-grenoble.fr","http://www.ac-grenoble.fr/college/molliet.boege","LE PRINCIPAL : M. CHOLLEY VINCENT
LE GESTIONNAIRE : MME MARMOUX SEVERINE
L AGENT COMPTABLE : M. NAVEL MATHIEU"
"Haute-Savoie","PAYS DU MONT BLANC","0740157U","Public","COLLEGE SAMIVEL","247 avenue DU COTEAU ",,,74130,"BONNEVILLE",450972583,450257397,"ce.0740157U@ac-grenoble.fr","https://0740157u.index-education.net/pronote/pageetablissement.html","LE PRINCIPAL : MME PARET ELISA
LE PRINCIPAL ADJOINT : MME DUWAT CHRISTELLE
LE GESTIONNAIRE : MME DEBBACHE LINDA
L AGENT COMPTABLE : M. ROUSSEL GILLES"
"Haute-Savoie","PAYS DU MONT BLANC","0740013M","Public","LYCEE POLYVALENT GUILLAUME FICHET","219 rue DE PRESSY ",,"CS40015",74131,"BONNEVILLE",450972062,450972489,"ce.0740013M@ac-grenoble.fr","http://guillaume-fichet.elycee.rhonealpes.fr","LE PROVISEUR : M. PIAT PATRICE
LE PROVISEUR ADJOINT : MME HENOCH GAELLE
LE GESTIONNAIRE : M. ROUSSEL GILLES
L AGENT COMPTABLE : M. ROUSSEL GILLES"
"Haute-Savoie","PAYS DU MONT BLANC","0740014N","Public","LYCEE PROFESSIONNEL HOTELIER FRANCOIS BISE","86 rue D' ASNIERES ",,"BP152",74136,"BONNEVILLE",450972259,450256708,"ce.0740014N@ac-grenoble.fr","https://www.lycee-hotelier-bonneville.fr/","LE PROVISEUR : M. LAPIERRE FRANCOIS
LE GESTIONNAIRE : MME BONNET SANDRINE
L AGENT COMPTABLE : M. ROUSSEL GILLES"
"Haute-Savoie","CHABLAIS","0740015P","Public","COLLEGE FRANCOIS MUGNIER","260 avenue DES ROMAINS ",,,74890,"BONS-EN-CHABLAIS",450361019,450394399,"ce.0740015P@ac-grenoble.fr","https://francoismugnier-bonsenchablais.ent.auvergnerhonealpes.fr/","LE PRINCIPAL : MME CALAMY JULIE
LE PRINCIPAL ADJOINT : MME BANGE ARIANE
LE GESTIONNAIRE : M. LIRIA ARNAUD
L AGENT COMPTABLE : MME DUFOUR CLAIRE"
"Haute-Savoie","PAYS DU MONT BLANC","0741116L","Public","COLLEGE ROGER FRISON ROCHE","106 promenade Du fori ",,,74400,"CHAMONIX-MONT-BLANC",450531516,450536288,"ce.0741116L@ac-grenoble.fr","https://chamonix.ent.auvergnerhonealpes.fr/","LE PRINCIPAL : M. PIROUD CYPRIEN
LE PRINCIPAL ADJOINT : MME MAINETTI CAROLINE
LE GESTIONNAIRE : MME FRANCILLON ANNE-LISE"
"﻿Haute-Savoie","PAYS DU MONT BLANC","0740110T","Privé sous-contrat","COLLEGE PRIVE JEANNE D'ARC","397 promenade MARIE PARADIS ",,,74400,"CHAMONIX-MONT-BLANC",450530855,450536367,"Ce.0740110T@ac-grenoble.fr","http://www.jeannedarc-chamonix.fr","LE DIRECTEUR : M. MORAND GREGORY"
"Haute-Savoie","PAYS DU MONT BLANC","0741669M","Public","LYCEE POLYVALENT ROGER FRISON ROCHE","106 promenade du Fori ",,,74400,"CHAMONIX-MONT-BLANC",450531516,450536288,"ce.0741669M@ac-grenoble.fr","https://chamonix.ent.auvergnerhonealpes.fr/","LE PROVISEUR : M. PIROUD CYPRIEN
LE PROVISEUR ADJOINT : MME MAINETTI CAROLINE
LE GESTIONNAIRE : MME FRANCILLON ANNE-LISE"
"Haute-Savoie","ALBANAIS ANNECIEN","0741689J","Privé sous-contrat","INSTITUT AGRICOLE PRIVE ISETA - CHAVANOD","93 route du cret d'esty ",,,74650,"CHAVANOD",450522405,450691067,"contact@poisy.org",,"LE DIRECTEUR : M. VANDENBROUCKE VINCENT"
"Haute-Savoie","ALBANAIS ANNECIEN","0741285V","Privé sous-contrat","LYCEE PROFESSIONNEL PRIVE ISETA-ECA","97 impasse du Crêt d'Esty ",,,74650,"CHAVANOD",450233166,450236724,"ce.0741285V@ac-grenoble.fr","http://www.lycee-eca.fr","LE DIRECTEUR : M. VANDENBROUCKE VINCENT
LE DIRECTEUR ADJOINT : MME PERROTIN ELISABETH"
"Haute-Savoie","PAYS DU MONT BLANC","0740911N","Public","COLLEGE G ANTHONIOZ DE GAULLE","1 avenue GEORGES CLEMENCEAU ",,"BP116",74302,"CLUSES",450184920,450891354,"ce.0740911N@ac-grenoble.fr","https://ganthoniozdegaulle-cluses.ent.auvergnerhonealpes.fr/","LE PRINCIPAL : MME GUICHEBARON SOPHIE
LE PRINCIPAL ADJOINT : MME PILLET STEPHANIE
LE GESTIONNAIRE : MME DUCHATEAU CORINNE"
"Haute-Savoie","PAYS DU MONT BLANC","0740112V","Privé sous-contrat","COLLEGE PRIVE SAINT JEAN BOSCO","11 rue Marcellin Berthelot ",,"CS40176",74300,"CLUSES",450983306,450986573,"ce.0740112V@ac-grenoble.fr","https://www.college-sjbosco.fr/","LE DIRECTEUR : M. BONNAURE JEAN-CHRISTOPHE
LE DIRECTEUR ADJOINT : MME DUBOURGEAL BETTY"
"Haute-Savoie","PAYS DU MONT BLANC","0740017S","Public","LPO LYCEE DES METIERS CHARLES PONCET","1 avenue CHARLES PONCET ",,"BP109",74302,"CLUSES",450893620,450986589,"ce.0740017S@ac-grenoble.fr","https://charles-poncet.ent.auvergnerhonealpes.fr/","LE PROVISEUR : M. BECHET MARCEL
LE PROVISEUR ADJOINT : MME VAUCELLE ANNE
LE GESTIONNAIRE : MME BERCHET LEONIE
L  ADJOINT AU CHEF D ETABLISSEMENT : MME BARBIRATI DELPHINE"
"﻿Haute-Savoie","PAYS DU MONT BLANC","0740143D","Privé sous-contrat","LYCEE POLYVALENT PRIVE ST JEAN BOSCO LES CORDELIERS","11 rue M. BERTHELOT ",,"CS40176",74301,"CLUSES",450983306,450986573,"Ce.0740143D@ac-grenoble.fr","https://www.es2c.fr/","LE DIRECTEUR : M. BONNAURE JEAN-CHRISTOPHE
LE DIRECTEUR ADJOINT : MME DUBOURGEAL BETTY
L  ADJOINT AU CHEF D ETABLISSEMENT : M. HUGUIN GREGOIRE"
"Haute-Savoie","GENEVOIS HAUT SAVOYARD","0741596H","Privé sous-contrat","COLLEGE PRIVE ADVENTISTE MAURICE TIECHE","545 chemin DE BOTTECREUX ",,,74160,"COLLONGES-SOUS-SALEVE",450876827,450436580,"ce.0741596H@ac-grenoble.fr","http://www.maurice-tieche.fr","LE DIRECTEUR : M. LEHMANN JEAN-PHILIPPE
LE DIRECTEUR ADJOINT : M. LUTHRINGER MICHEL
L  ADJOINT AU CHEF D ETABLISSEMENT : MME MIRALPEIX HERNICOT ANNA"
"Haute-Savoie","GENEVOIS HAUT SAVOYARD","0740114X","Privé sous-contrat","COLLEGE PRIVE SAINT VINCENT","55 route DE BOSSEY ",,"BP25",74160,"COLLONGES-SOUS-SALEVE",450436023,450437025,"ce.0740114X@ac-grenoble.fr","https://www.saint-vincent74.fr","LE DIRECTEUR : M. VETTORETTO LUC
LE DIRECTEUR ADJOINT : M. SOULIERE STEPHANE"
"Haute-Savoie","GENEVOIS HAUT SAVOYARD","0740086S","Privé hors-contrat","ECOLE 2D DEGRE GENERAL PRIVEE MAURICE TIECHE","545 chemin DE BOTTECREUX ",,,74160,"COLLONGES-SOUS-SALEVE",450876827,450436580,"ce.0740086S@ac-grenoble.fr","http://www.maurice-tieche.fr","LE DIRECTEUR : M. LEHMANN JEAN-PHILIPPE"
"Haute-Savoie","GENEVOIS HAUT SAVOYARD","0740144E","Privé sous-contrat","LYCEE PROFESSIONNEL PRIVE SAINT VINCENT","55 route DE BOSSEY ",,"BP25",74160,"COLLONGES-SOUS-SALEVE",450436023,450437025,"Ce.0740144E@ac-grenoble.fr","http://www.saint-vincent74.fr","LE DIRECTEUR : M. VETTORETTO LUC
LE DIRECTEUR ADJOINT : MME LAVY CHRISTEL"
"Haute-Savoie","PAYS DU MONT BLANC","0741219Y","Privé sous-contrat","LYCEE AGRICOLE PRIVE SAUSSURE - COMBLOUX","125 route du lycee ",,,74920,"COMBLOUX",450586193,450586355,"chavand.combloux@cneap.scolanet.org",,"LE DIRECTEUR : M. CHAVAND PIERRE
LE GESTIONNAIRE : MME BRONDEX L. "
"Haute-Savoie","PAYS DU MONT BLANC","0740276Y","Public","LYCEE PROFESSIONNEL AGRICOLE DE CONTAMINE SUR ARVE","150 route de la mairie ",,,74130,"CONTAMINE-SUR-ARVE",450036201,450036890,"epl.contamine@educagri.fr",,"LE PROVISEUR : M. PREVOST MATTHIEU
LE PROVISEUR ADJOINT : MME MORENO CAROLINE
LE DIRECTEUR : M. PREVOST MATTHIEU"
"﻿Haute-Savoie","GENEVOIS HAUT SAVOYARD","0741514U","Public","COLLEGE PAUL EMILE VICTOR","540 route DES FONTAINES ",,,74380,"CRANVES-SALES",450316600,450316106,"ce.0741514U@ac-grenoble.fr","http://www.ac-grenoble.fr/college/pe-victor.cranves-sales","LE PRINCIPAL : M. DIOT CHRISTOPHE
LE PRINCIPAL ADJOINT : MME ALARIC LAILA
LE GESTIONNAIRE : M. GOBERT MATTHIEU
L AGENT COMPTABLE : M. NAVEL MATHIEU"
"Haute-Savoie","ALBANAIS ANNECIEN","0740018T","Public","COLLEGE LOUIS ARMAND","329 avenue DES EBEAUX ",,"BP20",74350,"CRUSEILLES",450441078,450440546,"ce.0740018T@ac-grenoble.fr","https://louisarmand-cruseilles.ent.auvergnerhonealpes.fr/","LE PRINCIPAL : M. BOURDET YANN
LE PRINCIPAL ADJOINT : M. LE BOUTEILLEC ERWAN
LE GESTIONNAIRE : MME PENET BRUNE
L AGENT COMPTABLE : MME BEAUCAIRE LAURENCE"
"Haute-Savoie","CHABLAIS","0740020V","Public","COLLEGE DU BAS CHABLAIS","21 avenue DES ACACIAS ",,,74140,"DOUVAINE",450941274,450852130,"ce.0740020V@ac-grenoble.fr","https://baschablais-douvaine.ent.auvergnerhonealpes.fr/","LE PRINCIPAL : MME BENCHEIKH AMINA
LE PRINCIPAL ADJOINT : MME GULLIET SYLVIE
LE GESTIONNAIRE : M. AUCHTER OLIVIER
L AGENT COMPTABLE : MME DUFOUR CLAIRE"
"Haute-Savoie","CHABLAIS","0740116Z","Privé sous-contrat","COLLEGE PRIVE SAINT FRANCOIS","8 route NATIONALE AUBONNE ",,,74140,"DOUVAINE",450941892,450943062,"ce.0740116Z@ac-grenoble.fr","http://ecole-college-prive-douvaine.fr","LE DIRECTEUR : MME DE CARGOUET DE MILENA
LE DIRECTEUR ADJOINT : MME BARBIER KADIRI JOCELYNE"
"Haute-Savoie","CHABLAIS","0740021W","Public","COLLEGE LES RIVES DU LEMAN","7 route DU CORNET ",,,74500,"EVIAN-LES-BAINS",450751521,450755895,"ce.0740021W@ac-grenoble.fr","https://lesrivesduleman-evianlesbains.ent.auvergnerhonealpes.fr","LE PRINCIPAL : M. CARRERE MICKAEL
LE PRINCIPAL ADJOINT : MME BESSAIRE ROYON ANGELIQUE
LE GESTIONNAIRE : M. VABOU-POITHILY MATHIS
L AGENT COMPTABLE : M. DESCAMPS HUGUES"
"Haute-Savoie","CHABLAIS","0740117A","Privé sous-contrat","COLLEGE PRIVE SAINT BRUNO","6 avenue DES VALLEES ",,,74500,"EVIAN-LES-BAINS",450751460,450752973,"ce.0740117A@ac-grenoble.fr","http://www.stbruno-evian.fr","LE DIRECTEUR : M. TOUCHAIS DAVID
LE DIRECTEUR ADJOINT : MME ROCHER CAROLINE"
"Haute-Savoie","CHABLAIS","0740051D","Public","LYCEE POLYVALENT ANNA DE NOAILLES","2 avenue ANNA DE NOAILLES ",,,74500,"EVIAN-LES-BAINS",450750298,450746336,"ce.0740051D@ac-grenoble.fr","http://anna-de-noailles.elycee.rhonealpes.fr","LE PROVISEUR : MME BONNET SABINE
LE PROVISEUR ADJOINT : M. HICETTE MIKAEL
LE GESTIONNAIRE : M. DESCAMPS HUGUES
L AGENT COMPTABLE : M. DESCAMPS HUGUES"
"﻿Haute-Savoie","CHABLAIS","0741793X","Public","SEGPA CLG LES RIVES DU LEMAN","7 route Du Cornet ",,,74500,"EVIAN-LES-BAINS",450751521,450755895,"ce.0740021W@ac-grenoble.fr","http://htto://www.ac-grenoble.fr/college/rives-du-leman.evian/guppy2/","LE PRINCIPAL : M. CARRERE MICKAEL
LE GESTIONNAIRE : M. VABOU-POITHILY MATHIS
L AGENT COMPTABLE : M. DESCAMPS HUGUES"
"Haute-Savoie","ALBANAIS ANNECIEN","0740023Y","Public","COLLEGE JEAN LACHENAL","104 impasse DU COLLEGE ","IMPASSE DU COLLEGE      ",,74210,"FAVERGES-SEYTHENEX",450445160,450325601,"ce.0740023Y@ac-grenoble.fr","http://www.ac-grenoble.fr/college/jlachenal_faverges/","LE PRINCIPAL : M. MARCELLIN DAVID
LE PRINCIPAL ADJOINT : MME HYTTE MARION
LE GESTIONNAIRE : MME DERACHE VERONIQUE
L AGENT COMPTABLE : M. MUGNIER YVES"
"Haute-Savoie","ALBANAIS ANNECIEN","0741802G","Privé hors-contrat","ECOLE DE PRODUCTION SAINT ELOI","454 impasse Des Epinettes ",,,74210,"FAVERGES-SEYTHENEX",450015922,,"ce.0741802G@ac-grenoble.fr",,"LE DIRECTEUR : MME PELISSIER MARJOLAINE"
"Haute-Savoie","ALBANAIS ANNECIEN","0740148J","Privé sous-contrat","LYCEE PROFESSIONNEL PRIVE LA FONTAINE","Chemin des Prés d'Enfer ",,"CS60064",74210,"FAVERGES-SEYTHENEX",450445001,450325616,"ce.0740148J@ac-grenoble.fr","http://www.lpp-lafontaine.com","LE DIRECTEUR : MME BUCHAILLOT KARINE
LE DIRECTEUR ADJOINT : MME TOUIN ODILE"
"Haute-Savoie","ALBANAIS ANNECIEN","0741814V","Privé hors-contrat","ECOLE GENERALE HORS CONTRAT ANNE DE GUIGNE","594 route De la Fretallaz ",,,74570,"FILLIERE",674800908,,"ce.0741814V@ac-grenoble.fr","http://www.academieannedeguigne.org","LE DIRECTEUR : M. LAUNAY ALEXANDRE"
"Haute-Savoie","ALBANAIS ANNECIEN","0741750A","Privé hors-contrat","ECOLE SECONDAIRE PRIVEE ANNE DE GUIGNE","594  ROUTE DE LA FRETALLAZ SAINT MARTIN BELLEVUE",,,74370,"FILLIERE",450324762,,"ce.0741750A@ac-grenoble.fr","http://academieannedeguigne.org","LE DIRECTEUR : M. LAUNAY ALEXANDRE"
"Haute-Savoie","ALBANAIS ANNECIEN","0740024Z","Public","COLLEGE VAL DES USSES","375 rue du Stade ",,"BP25",74270,"FRANGY",450447475,450447343,"ce.0740024Z@ac-grenoble.fr","http://www.ac-grenoble.fr/college/val-des-usses.frangy","LE PRINCIPAL : MME TOURNIER ELISABETH
LE PRINCIPAL ADJOINT : MME LUPOVICI MARGUERITE
LE GESTIONNAIRE : M. ARTAUD ROGER
L AGENT COMPTABLE : MME BEAUCAIRE LAURENCE"
"﻿Haute-Savoie","GENEVOIS HAUT SAVOYARD","0741097R","Public","COLLEGE JACQUES PREVERT","22 rue DE L' INDUSTRIE ",,"BP29",74240,"GAILLARD",450920402,450870217,"ce.0741097R@ac-grenoble.fr","https://jacquesprevert-gaillard.ent.auvergnerhonealpes.fr/","LE PRINCIPAL : MME BOISIER FREDERIQUE
LE PRINCIPAL ADJOINT : MME MAFFRE CELINE
LE GESTIONNAIRE : M. BONTOUX STEPHANE
L AGENT COMPTABLE : M. BEATRIX OLIVIER"
"Haute-Savoie","ALBANAIS ANNECIEN","0740025A","Public","COLLEGE LE PARMELAN","32 route LE PARMELAN ","LES PELERETS            ",,74570,"GROISY",450680043,450680973,"ce.0740025A@ac-grenoble.fr","https://leparmelan-groisy.ent.auvergnerhonealpes.fr/","LE PRINCIPAL : M. TRUPIN ERIC
LE PRINCIPAL ADJOINT : MME CAHUZAC NATHALIE
L AGENT COMPTABLE : MME BEAUCAIRE LAURENCE"
"Haute-Savoie","PAYS DU MONT BLANC","0740931K","Public","COLLEGE LES ALLOBROGES","100 rue de l'égalité ",,"BP55",74802,"LA ROCHE-SUR-FORON",450030124,450032402,"ce.0740931K@ac-grenoble.fr","https://lesallobroges-larochesurforon.ent.auvergnerhonealpes.fr","LE PRINCIPAL : MME NICOLLIN NATHALIE
LE PRINCIPAL ADJOINT : M. KADDOUR MOHAMED
LE GESTIONNAIRE : MME RABEI FRANCOISE
L AGENT COMPTABLE : M. ROUSSEL GILLES"
"Haute-Savoie","PAYS DU MONT BLANC","0741279N","Privé sous-contrat","COLLEGE PRIVE SAINTE MARIE","40 rue du paradis ",,"CS90147",74805,"LA ROCHE-SUR-FORON",450031717,450031919,"ce.0741279N@ac-grenoble.fr","http://www.escr74.com","LE DIRECTEUR : M. MAURE SEBASTIEN"
"Haute-Savoie","PAYS DU MONT BLANC","0740927F","Public","LEGT AGRICOLE DE LA ROCHE SUR FORON","212 rue anatole france ",,"CS30141",74805,"LA ROCHE-SUR-FORON",450030103,450031064,"enilv@educagri.fr",,"LE PROVISEUR : M. CHEVALIER LAURENT
LE PROVISEUR ADJOINT : M. BENOIT LAURENT
LE DIRECTEUR ADJOINT : M. ANDRIOT M. "
"Haute-Savoie","PAYS DU MONT BLANC","0740092Y","Privé sous-contrat","LYCEE POLYVALENT PRIVE SAINTE FAMILLE","261 avenue DES VOIRONS ",,,74800,"LA ROCHE-SUR-FORON",450031919,450031919,"ce.0740092Y@ac-grenoble.fr","http://www.escr.74.com","LE DIRECTEUR : M. AUCAGNE DIDIER"
"Haute-Savoie","PAYS DU MONT BLANC","0741489S","Public","SEGPA CLG LES ALLOBROGES","100 rue DE L' EGALITE ",,"BP55",74802,"LA ROCHE-SUR-FORON",450030124,450032402,"ce.0741489S@ac-grenoble.fr","http://www.ac-grenoble.fr/college/les-allobroges.la-roche-sur-foron","LE PRINCIPAL : MME NICOLLIN NATHALIE
LE PRINCIPAL ADJOINT : M. PALOMERAS JEAN FRANCOIS
LE GESTIONNAIRE : MME RABEI FRANCOISE
L AGENT COMPTABLE : M. ROUSSEL GILLES"
"﻿Haute-Savoie","CHABLAIS","0741666J","Public","COLLEGE THEODORE MONOD","5 route DES CINQ CHEMINS ",,"BP50256",74200,"MARGENCEL",450722680,450720464,"ce.0741666J@ac-grenoble.fr","https://theodoremonod-margencel.ent.auvergnerhonealpes.fr/","LE PRINCIPAL : MME FONTAINE-DUSSOL EDWIGE
LE PRINCIPAL ADJOINT : MME DESCAMPS STEPHANIE
LE GESTIONNAIRE : MME JAGER LYDIA
L AGENT COMPTABLE : MME DUFOUR CLAIRE"
"Haute-Savoie","CHABLAIS","0741668L","Public","SEGPA CLG THEODORE MONOD","5  ROUTE DES CINQ CHEMINS ",,"BP50256",74200,"MARGENCEL",450722680,450720464,"ce.0741666J@ac-grenoble.fr","http://www.ac-grenoble.fr/college/theodore-monod.margencel","LE PRINCIPAL : MME FONTAINE-DUSSOL EDWIGE
LE PRINCIPAL ADJOINT : MME LANSON PEGUET ISABELLE
LE GESTIONNAIRE : MME JAGER LYDIA
L AGENT COMPTABLE : MME DUFOUR CLAIRE"
"Haute-Savoie","PAYS DU MONT BLANC","0741501E","Public","COLLEGE CAMILLE CLAUDEL","720 avenue D'ANTERNE ",,,74970,"MARIGNIER",450345750,450892252,"ce.0741501E@ac-grenoble.fr","https://camilleclaudel-marignier.ent.auvergnerhonealpes.fr/","LE PRINCIPAL : M. DUSAUSSOY GUILLAUME
LE PRINCIPAL ADJOINT : M. AMBIELLE PAUL
LE GESTIONNAIRE : MME DEROCHE NATHALIE"
"Haute-Savoie","PAYS DU MONT BLANC","0740026B","Public","COLLEGE EMILE ALLAIS","102 chemin des collégiens ",,,74120,"MEGEVE",450210490,450216309,"ce.0740026B@ac-grenoble.fr","https://emileallais-megeve.ent.auvergnerhonealpes.fr","LE PRINCIPAL : M. POUX REMY
LE GESTIONNAIRE : MME BONNET JUDITH"
"Haute-Savoie","PAYS DU MONT BLANC","0740119C","Privé sous-contrat","COLLEGE PRIVE SAINT JEAN-BAPTISTE","73 RUE DU CRET DU MIDI ",,,74120,"MEGEVE",450589730,,"ce.0740119C@ac-grenoble.fr","https://www.etablissements-scolaires-megeve.fr/","LE DIRECTEUR : M. MARCINIAK PHILIPPE
LE DIRECTEUR ADJOINT : M. VILA LIONEL"
"Haute-Savoie","PAYS DU MONT BLANC","0740263J","Public","COLLEGE DE VARENS","361 avenue PAUL ELUARD ",,,74190,"PASSY",450782471,450782494,"ce.0740263J@ac-grenoble.fr","https://collegedevarens.fr/","LE PRINCIPAL : M. BERNARD SEBASTIEN
LE PRINCIPAL ADJOINT : MME SICOLI CELINE
LE GESTIONNAIRE : MME POUVREAU CORINNE"
"Haute-Savoie","PAYS DU MONT BLANC","0740027C","Public","LPO LYCEE DES METIERS MONT BLANC RENE DAYVE","Allée DES ETUDIANTS ",,"BP60048",74190,"PASSY",450781443,,"ce.0740027C@ac-grenoble.fr","https://mont-blanc.ent.auvergnerhonealpes.fr","LE PROVISEUR : MME ROUSSEL CHRISTINE
LE PROVISEUR ADJOINT : MME STRABONI AURELIE
LE GESTIONNAIRE : MME HILD JUSTINE"
"﻿Haute-Savoie","PAYS DU MONT BLANC","0741288Y","Public","SEGPA CLG DE VARENS","361  AVENUE PAUL ELUARD ",,,74190,"PASSY",450782471,450782494,"ce.0741288Y@ac-grenoble.fr",,"LE PRINCIPAL : M. BERNARD SEBASTIEN
LE PRINCIPAL ADJOINT : M. CHARPENTIER GUILLAUME
LE GESTIONNAIRE : MME POUVREAU CORINNE"
"Haute-Savoie","CHABLAIS","0741788S","Privé hors-contrat","ECOLE SECONDAIRE PRIVEE BRIGHTSIDE ACADEMY","80 chemin DES MOUILLES ",,,74550,"PERRIGNIER",450732044,,"ce.0741788S@ac-grenoble.fr",,"LE DIRECTEUR : MME LOYER JULIE"
"Haute-Savoie","ALBANAIS ANNECIEN","0741699V","Public","COLLEGE SIMONE VEIL","105 route Du College ",,"BP03",74330,"POISY",450081540,450573521,"ce.0741699V@ac-grenoble.fr","http://www.ac-grenoble.fr/college/poisy","LE PRINCIPAL : MME PIGAULT GWENAELLE
LE PRINCIPAL ADJOINT : MME PANVERT VERONIQUE
LE GESTIONNAIRE : M. LUDWIG SEBASTIEN
L AGENT COMPTABLE : M. GONZALEZ DIDIER"
"Haute-Savoie","ALBANAIS ANNECIEN","0740283F","Privé sous-contrat","INSTITUT AGRICOLE PRIVE ISETA - POISY","859 route De L'Ecole D'Agricultu ",,,74330,"POISY",450462026,450462489,"contact@iseta-eca.cneap.fr",,"LE DIRECTEUR : M. VINCENT VANDENBROUCKE"
"Haute-Savoie","GENEVOIS HAUT SAVOYARD","0740029E","Public","COLLEGE LA PIERRE AUX FEES","130 rue du Collège ",,,74930,"REIGNIER-ESERY",450434264,450957633,"ce.0740029E@ac-grenoble.fr","https://lapierreauxfees-reignier.ent.auvergnerhonealpes.fr/","LE PRINCIPAL : MME JULIEN LUCILE
LE PRINCIPAL ADJOINT : M. FAIVRE SIMON
LE GESTIONNAIRE : MME FOL SARAH
L AGENT COMPTABLE : M. BEATRIX OLIVIER"
"Haute-Savoie","GENEVOIS HAUT SAVOYARD","0741556P","Privé sous-contrat","LYCEE AGRICOLE PRIVE JEANNE ANTIDE DE REIGNIER","55 impasse du brevent ",,,74930,"REIGNIER-ESERY",450438765,450438763,"reignier@cneap.fr",,"LE DIRECTEUR : MME SEIGNOL NATHALIE
LE GESTIONNAIRE : M. KNOERTZER E. "
"Haute-Savoie","ALBANAIS ANNECIEN","0741757H","Public","COLLEGE DU CHERAN","3 rue MAGNIN DE MADRID Z.A. MADRID","Z.A. MADRID             ",,74150,"RUMILLY",450440062,,"ce.0741757H@ac-grenoble.fr","https://college-du-cheran-rumilly.web.ac-grenoble.fr","LE PRINCIPAL : MME DEBOUTE CLAIRE
LE PRINCIPAL ADJOINT : MME VANDEWEYNGAERT KARINE
LE GESTIONNAIRE : MME BERNIER VALERIE
L AGENT COMPTABLE : MME BEDDIAR NICOLE"
"﻿Haute-Savoie","ALBANAIS ANNECIEN","0740032H","Public","COLLEGE LE CLERGEON","8 avenue ROOSEVELT ",,"BP103",74152,"RUMILLY",450010179,450646458,"ce.0740032H@ac-grenoble.fr","https://leclergeon-rumilly.ent.auvergnerhonealpes.fr/","LE PRINCIPAL : MME OLIVE FABIENNE
LE GESTIONNAIRE : M. MORAIS DIDIER
L AGENT COMPTABLE : MME BEDDIAR NICOLE"
"Haute-Savoie","ALBANAIS ANNECIEN","0740126K","Privé sous-contrat","COLLEGE PRIVE DEMOTZ DE LA SALLE","2 rue du Collège ",,,74150,"RUMILLY",450012252,450646359,"Ce.0740126K@ac-grenoble.fr","http://www.demotz.com","LE DIRECTEUR : MME REYNES MARIE-VERONIQUE
LE DIRECTEUR ADJOINT : MME PORCHERON FABIENNE"
"Haute-Savoie","ALBANAIS ANNECIEN","0741819A","Privé hors-contrat","ECOLE 2D DEGRE PROF.PRIVEE ECOPRA","Route De Saint Félix ",,,74150,"RUMILLY",756422824,,"ce.0741819A@ac-grenoble.fr",,"LE DIRECTEUR : M. BINET FLORIAN"
"Haute-Savoie","ALBANAIS ANNECIEN","0740031G","Public","LP LYCEE DES METIERS PORTE DES ALPES","26 rue de la Curdy ",,,74150,"RUMILLY",450011180,450010752,"ce.0740031G@ac-grenoble.fr","https://porte-des-alpes.ent.auvergnerhonealpes.fr","LE PROVISEUR : M. BILLARD SERGE
LE PROVISEUR ADJOINT : MME PICON SEVERINE
LE GESTIONNAIRE : M. LAGRANGE ERIC
L AGENT COMPTABLE : MME BEDDIAR NICOLE"
"Haute-Savoie","ALBANAIS ANNECIEN","0741532N","Public","LYCEE GENERAL ET TECHNOLOGIQUE DE L'ALBANAIS","Rue du Lycée ",,"BP102",74152,"RUMILLY",450015620,450015626,"ce.0741532N@ac-grenoble.fr","https://albanais.ent.auvergnerhonealpes.fr/","LE PROVISEUR : M. PERRADIN BERNARD
LE PROVISEUR ADJOINT : M. DUCROT PHILIPPE
LE GESTIONNAIRE : MME BEDDIAR NICOLE
L AGENT COMPTABLE : MME BEDDIAR NICOLE"
"Haute-Savoie","ALBANAIS ANNECIEN","0741469V","Privé sous-contrat","LYCEE POLYVALENT PRIVE DEMOTZ DE LA SALLE","2 rue du Collège ",,,74150,"RUMILLY",450012252,450646359,"Ce.0741469V@ac-grenoble.fr","http://www.demotz.com","LE DIRECTEUR : MME REYNES MARIE-VERONIQUE
LE DIRECTEUR ADJOINT : MME CAUSSADE CATHERINE"
