"Département","Circonscription","Rne","Secteur","Nom","Voie","Lieu-dit","Boite postale","Code postal","Commune","Téléphone","Fax","Adresse électronique","Site internet","Responsable","Collège de secteur","GPS latitude","GPS longitude","Nb classes","Effectif"
"﻿Isère","GRENOBLE 1","0380580Z","Public","ECOLE PRIMAIRE PUBLIQUE GRAND CHATELET","36 avenue Grand Châtelet ",,,38100,"GRENOBLE",476447581,,"ce.0380580Z@ac-grenoble.fr",,"LE DIRECTEUR : M. CORREARD CEDRIC","CLG VERCORS","45.179766689696","5.7480854066456",19,313
"Isère","GRENOBLE 2","0382935J","Public","ECOLE PRIMAIRE PUBLIQUE LE VERDERET","1 rue GIUSTO GERVASOTI ",,,38100,"GRENOBLE",476090482,,"ce.0382935J@ac-grenoble.fr",,"LE DIRECTEUR : M. HANNESSE JEAN-BAPTISTE","CLG OLYMPIQUE","45.161220028871","5.7277267507966",18,309
"Isère","GRENOBLE 1","0382457P","Public","ECOLE PRIMAIRE PUBLIQUE LEON JOUHAUX","6 rue du 140e Ria ",,,38100,"GRENOBLE",476547179,,"ce.0382457P@ac-grenoble.fr",,"LE DIRECTEUR : M. ZAPARUCHA YVES","CLG VERCORS","45.175482917894","5.7405629149602",23,398
"Isère","GRENOBLE 2","0382059G","Public","ECOLE PRIMAIRE PUBLIQUE LES BUTTES","3 chemin des Tilleuls ",,,38100,"GRENOBLE",476091830,,"ce.0382059G@ac-grenoble.fr",,"LE DIRECTEUR : MME LEHUGEUR YOHANN","CLG LUCIE AUBRAC","45.16586771894","5.735136764783",9,157
"Isère","GRENOBLE 1","0382288F","Public","ECOLE PRIMAIRE PUBLIQUE MALHERBE","25 avenue Malherbe ",,,38000,"GRENOBLE",671597141,476252447,"ce.0382288F@ac-grenoble.fr",,"LE DIRECTEUR : MME BACINO CELINE","EYBENS/LES SAULES","45.168936060519","5.7345610938262",19,437
"Isère","GRENOBLE 2","0381935X","Public","ECOLE PRIMAIRE PUBLIQUE SAINT LAURENT","22 bis quai des Allobroges ",,,38000,"GRENOBLE",476421310,,"ce.0381935X@ac-grenoble.fr",,"LE DIRECTEUR : M. FALCONET GUILLAUME","CLG STENDHAL","45.198900789604","5.732397600412",3,69
"Isère","GRENOBLE 1","0381936Y","Public","ECOLE PRIMAIRE PUBLIQUE SIMONE LAGRANGE","11 rue Mélinée et Missak Manouch ",,,38000,"GRENOBLE",476465725,,"ce.0381936Y@ac-grenoble.fr",,"LE DIRECTEUR : MME GENOT-CHARPIN Emilie","CLG FANTIN- LATOUR","45.202503809682","5.6990954621047",14,329
"Isère","GRENOBLE-MONTAGNE","0380628B","Public","ECOLE PRIMAIRE PUBLIQUE","1 place Docteur Cuynat ",,,38650,"GRESSE-EN-VERCORS",476342834,,"ce.0380628B@ac-grenoble.fr",,"LE DIRECTEUR : MME DAIAN SOPHIE","CLG MARCEL CUYNAT","44.901555776465","5.5660017908571",2,25
"Isère","GRENOBLE 1","0380633G","Public","ECOLE PRIMAIRE PUBLIQUE"," ","LE BOURG                ",,38320,"HERBEYS",476736369,,"ce.0380633G@ac-grenoble.fr",,"LE DIRECTEUR : MME DIAZ-SOUCHE CEDRINE","EYBENS/LES SAULES","45.138989841996","5.7933963346799",7,163
"Isère","BOURGOIN JALLIEU 3","0381962B","Privé sous-contrat","ECOLE ELEMENTAIRE PRIVEE DON BOSCO","3 avenue Rozier ",,,38540,"HEYRIEUX",478400335,472487923,"ce.0381962B@ac-grenoble.fr",,"LE DIRECTEUR : MME GANTELMI D ILLE SOPHIE","Aucune information","45.629805310414","5.0624808891612",4,100
"﻿Isère","BOURGOIN JALLIEU 3","0382119X","Public","ECOLE ELEMENTAIRE PUBLIQUE LOUIS PASTEUR","310 avenue du Général de Gaulle ",,,38540,"HEYRIEUX",472481850,472481859,"ce.0382119X@ac-grenoble.fr",,"LE DIRECTEUR : MME PLANCON SANDRA","CLG JACQUES PREVERT","45.632079277132","5.0652105364555",10,249
"Isère","BOURGOIN JALLIEU 3","0383063Y","Public","ECOLE MATERNELLE PUBLIQUE F. DOLTO","310 avenue du Général de Gaulle ",,,38540,"HEYRIEUX",478405425,478405425,"ce.0383063Y@ac-grenoble.fr",,"LE DIRECTEUR : MME FAURE CELINE","CLG JACQUES PREVERT","45.631825867806","5.0657660293926",6,157
"Isère","PONT DE CHERUY","0380637L","Public","ECOLE PRIMAIRE PUBLIQUE","1 place de la République ",,,38118,"HIERES-SUR-AMBY",474951897,,"ce.0380637L@ac-grenoble.fr",,"LE DIRECTEUR : M. SOUILLET ARNAUD","CLG LAMARTINE","45.79809429364","5.2929599956723",6,138
"Isère","GRENOBLE 4 / DSDEN38","0380640P","Public","ECOLE PRIMAIRE PUBLIQUE LES CIMES","56 rue des Cimes ",,,38750,"HUEZ",476112168,,"ce.0380640P@ac-grenoble.fr",,"LE DIRECTEUR : MME HARDY ADELINE","CLG DES SIX VALLEES","45.089398683227","6.0678603476876",4,72
"Isère","VOIRON 1","0382603Y","Public","ECOLE ELEMENTAIRE PUBLIQUE LES PETITS CORDONNIERS DE LA R","20 chemin des écoliers ",,,38140,"IZEAUX",476938487,,"ce.0382603Y@ac-grenoble.fr",,"LE DIRECTEUR : MME JACOLIN SABINE","CLG ROSE VALLAND","45.333509280581","5.4261736694791",5,111
"Isère","VOIRON 1","0382230T","Public","ECOLE MATERNELLE PUBLIQUE LE CLOS","1 place de la Liberté ",,,38140,"IZEAUX",476938313,,"ce.0382230T@ac-grenoble.fr",,"LE DIRECTEUR : MME MALSAGNE ADELINE","CLG ROSE VALLAND","45.333627260473","5.4265492133949",3,68
"Isère","SAINT MARCELLIN","0380646W","Public","ECOLE PRIMAIRE PUBLIQUE","159 rue de la collandière ","LE VILLAGE              ",,38160,"IZERON",476384056,,"ce.0380646W@ac-grenoble.fr",,"LE DIRECTEUR : MME TOURNOUD GERALDINE","CLG RAYMOND GUELEN","45.145831900616","5.3765119788273",4,83
"Isère","PONT DE CHERUY","0382241E","Public","ECOLE PRIMAIRE PUBLIQUE  DES FLEURS","1 chemin des Ecoliers ",,,38280,"JANNEYRIAS",482540061,,"ce.0382241E@ac-grenoble.fr",,"LE DIRECTEUR : MME GRECIET SYLVIE","CLG LE GRAND CHAMP","45.755330468866","5.1092453312939",8,189
"Isère","BIEVRE-VALLOIRE","0380662N","Public","ECOLE PRIMAIRE PUBLIQUE","98 route des Pépinières ",,,38270,"JARCIEU",474848578,,"ce.0380662N@ac-grenoble.fr",,"LE DIRECTEUR : MME MASTROSIMONE MELISSA","CLG JACQUES BREL","45.332695807053","4.9472827361047",5,103
"Isère","VIENNE 1","0380664R","Public","ECOLE ELEMENTAIRE PUBLIQUE MARC LENTILLON","1162 avenue du Dauphiné ",,,38200,"JARDIN",474318935,474318935,"ce.0380664R@ac-grenoble.fr",,"LE DIRECTEUR : MME LAGANT JOSIANE","CLG DE L'ISLE","45.496240925235","4.907961330034",5,113
"﻿Isère","VIENNE 1","0382924X","Public","ECOLE MATERNELLE PUBLIQUE LE PETIT PRINCE","Avenue du Dauphiné ",,,38200,"JARDIN",474318936,474318936,"ce.0382924X@ac-grenoble.fr",,"LE DIRECTEUR : MME FOURGEUX PATRICIA","CLG DE L'ISLE","45.496434618586","4.9082241391326",3,68
"Isère","GRENOBLE 4 / DSDEN38","0380666T","Public","ECOLE ELEMENTAIRE PUBLIQUE LE LOUVAROU","1205 rue Général de Gaulle ",,,38560,"JARRIE",476720099,,"ce.0380666T@ac-grenoble.fr",,"LE DIRECTEUR : M. EXERTIER LOIC","CLG LE CLOS JOUVIN","45.116343097492","5.7585183802668",6,127
"Isère","GRENOBLE 4 / DSDEN38","0380667U","Public","ECOLE ELEMENTAIRE PUBLIQUE LES CHABERTS","461 rue de la Pierre du Perron ",,,38560,"JARRIE",476688905,,"ce.0380667U@ac-grenoble.fr",,"LE DIRECTEUR : MME HURTH MARIA","CLG LE CLOS JOUVIN","45.106976012174","5.7503844464005",3,76
"Isère","GRENOBLE 4 / DSDEN38","0380636K","Public","ECOLE ELEMENTAIRE PUBLIQUE VICTOR PIGNAT","75 rue Jules Ferry ",,,38560,"JARRIE",476688134,,"ce.0380636K@ac-grenoble.fr",,"LE DIRECTEUR : MME PETIT-RIVIERE DOMINIQUE","CLG LE CLOS JOUVIN","45.08728828164","5.7416962324571",4,64
"Isère","GRENOBLE 4 / DSDEN38","0382773H","Public","ECOLE MATERNELLE PUBLIQUE LE LOUVAROU","Chemin Le Louvarou ","HAUTE JARRIE            ",,38560,"JARRIE",476720547,,"ce.0382773H@ac-grenoble.fr",,"LE DIRECTEUR : MME TIMSIT DELPHINE","CLG LE CLOS JOUVIN","45.116371709852","5.7573618510705",2,56
"Isère","GRENOBLE 4 / DSDEN38","0382012F","Public","ECOLE MATERNELLE PUBLIQUE VICTOR PIGNAT","Rue Jules Ferry ",,,38560,"JARRIE",476688123,,"ce.0382012F@ac-grenoble.fr",,"LE DIRECTEUR : MME PETIT-RIVIERE DOMINIQUE","CLG LE CLOS JOUVIN","45.087538677575","5.7417721002501",3,74
"Isère","SAINT MARCELLIN","0381530G","Public","ECOLE PRIMAIRE PUBLIQUE","Place du Champ de Mars ",,,38470,"L'ALBENC",476647283,,"ce.0381530G@ac-grenoble.fr",,"LE DIRECTEUR : M. JOBIN DAVID","CLG JOSEPH CHASSIGNEUX","45.224340300538","5.4407764699678",6,126
"Isère","BOURGOIN JALLIEU 2","0381333T","Privé sous-contrat","ECOLE ELEMENTAIRE PRIVEE SAINTE LUCIE","Rue de la Croix du Sud ",,,38080,"L'ISLE-D'ABEAU",474887455,474887455,"ce.0381333T@ac-grenoble.fr",,"LE DIRECTEUR : MME CLEMENT MARIE-CECILE","Aucune information","45.622298980156","5.2138275038086",10,268
"Isère","BOURGOIN JALLIEU 2","0382840F","Public","ECOLE ELEMENTAIRE PUBLIQUE COTEAU DE CHASSE GS 16","Rue Guillaume Apollinaire ",,,38080,"L'ISLE-D'ABEAU",474270770,,"ce.0382840F@ac-grenoble.fr",,"LE DIRECTEUR : M. LACROIX OLIVIER","CLG FRANCOIS TRUFFAUT","45.616134184233","5.2399219961597",10,223
"Isère","BOURGOIN JALLIEU 2","0383088A","Public","ECOLE ELEMENTAIRE PUBLIQUE L. PERGAUD GS 19","Rue Louis Pergaud ",,,38080,"L'ISLE-D'ABEAU",474278867,474278867,"ce.0383088A@ac-grenoble.fr",,"LE DIRECTEUR : M. SOUDANI YOURI","CLG ROBERT DOISNEAU","45.622234578652","5.2202953017127",9,206
"﻿Isère","BOURGOIN JALLIEU 2","0382994Y","Public","ECOLE ELEMENTAIRE PUBLIQUE LES FAUVETTES   GS 17","9 rue du cadran solaire ",,,38080,"L'ISLE-D'ABEAU",474278418,,"ce.0382994Y@ac-grenoble.fr",,"LE DIRECTEUR : M. BERTUCCHI PHILIPPE","CLG ROBERT DOISNEAU","45.619147026842","5.2137785637216",9,218
"Isère","BOURGOIN JALLIEU 2","0382875U","Public","ECOLE ELEMENTAIRE PUBLIQUE LES TROIS VALLONS   GS 15","29 avenue de Chantalouette ",,,38080,"L'ISLE-D'ABEAU",474180907,474180907,"ce.0382875U@ac-grenoble.fr",,"LE DIRECTEUR : MME GRENIER ANNE","CLG STEPHEN HAWKING","45.604142383952","5.2172730917609",7,138
"Isère","BOURGOIN JALLIEU 2","0382842H","Public","ECOLE MATERNELLE PUBLIQUE COTEAU DE CHASSE GS 16","6 rue Apollinaire ",,,38080,"L'ISLE-D'ABEAU",474271487,,"ce.0382842H@ac-grenoble.fr",,"LE DIRECTEUR : MME MATHON VALERIE","CLG FRANCOIS TRUFFAUT","45.616523214285","5.2393857426329",5,117
"Isère","BOURGOIN JALLIEU 2","0383089B","Public","ECOLE MATERNELLE PUBLIQUE L. PERGAUD GS 19","Rue Louis Pergaud ",,,38080,"L'ISLE-D'ABEAU",474278866,,"ce.0383089B@ac-grenoble.fr",,"LE DIRECTEUR : MME VANNIER CELINE","CLG ROBERT DOISNEAU","45.622009940557","5.2207227897208",5,115
"Isère","BOURGOIN JALLIEU 2","0382999D","Public","ECOLE MATERNELLE PUBLIQUE LES FAUVETTES   GS 17","Rue de la Pierre Plate ",,,38080,"L'ISLE-D'ABEAU",474278222,,"ce.0382999D@ac-grenoble.fr",,"LE DIRECTEUR : MME CASAGRANDE EMMANUELLE","CLG ROBERT DOISNEAU","45.61905524732","5.2138647569672",5,108
"Isère","BOURGOIN JALLIEU 2","0382867K","Public","ECOLE MATERNELLE PUBLIQUE LES TROIS VALLONS   GS 15","29 avenue de Chantalouette ",,,38080,"L'ISLE-D'ABEAU",474185507,774185507,"ce.0382867K@ac-grenoble.fr",,"LE DIRECTEUR : MME BRANCHE JOCELYNE","CLG ROBERT DOISNEAU","45.604142383952","5.2172730917609",3,66
"Isère","BOURGOIN JALLIEU 2","0382709N","Public","ECOLE PRIMAIRE D'APPLICATION P LES CHARDONNERETS","1 chemin des Orfèvres ",,,38080,"L'ISLE-D'ABEAU",474180103,,"ce.0382709N@ac-grenoble.fr",,"LE DIRECTEUR : MME JANIN CAROLE","CLG FRANCOIS TRUFFAUT","45.618858888109","5.2210842864367",17,337
"Isère","BOURGOIN JALLIEU 2","0382688R","Public","ECOLE PRIMAIRE PUBLIQUE LA PEUPLERAIE   GS 11","17 bis rue du bourg ",,,38080,"L'ISLE-D'ABEAU",474270767,,"ce.0382688R@ac-grenoble.fr",,"LE DIRECTEUR : MME GUILLAUD MARIE-LAURE","CLG FRANCOIS TRUFFAUT","45.620140868046","5.2295956613582",15,343
"Isère","BOURGOIN JALLIEU 2","0383201Y","Public","ECOLE PRIMAIRE PUBLIQUE LE PETIT PRINCE   GS 20","10 rue DES AUTRES PLANETES ",,,38080,"L'ISLE-D'ABEAU",474185506,474185506,"ce.0383201Y@ac-grenoble.fr",,"LE DIRECTEUR : MME FALCOZ Stéphanie","CLG ROBERT DOISNEAU","45.620864887799","5.20658108362",13,314
"Isère","PONT DE CHERUY","0380168B","Public","ECOLE PRIMAIRE PUBLIQUE"," ","Grandes terres          ",,38390,"LA BALME-LES-GROTTES",474906196,474906196,"ce.0380168B@ac-grenoble.fr",,"LE DIRECTEUR : MME GENEY-GUERITTOT ARIELLE","CLG LES PIERRES PLANTES","45.848773013876","5.3314582879276",4,87
"﻿Isère","VOIRON 2","0382079D","Public","ECOLE PRIMAIRE PUBLIQUE","Place de la Mairie ",,,38110,"LA BATIE-MONTGASCON",474888507,,"ce.0382079D@ac-grenoble.fr",,"LE DIRECTEUR : MME MORCILLO MARYLINE","CLG MARCEL BOUVIER","45.58009026375","5.528800434064",9,217
"Isère","VOIRON 3","0380241F","Public","ECOLE ELEMENTAIRE PUBLIQUE MILLE CHEMINS","120 rue des écoles ",,,38500,"LA BUISSE",476550092,,"ce.0380241F@ac-grenoble.fr",,"LE DIRECTEUR : MME PIGNARD-MARTHOD NICOLE","CLG PLAN MENU","45.33317557952","5.617688660328",10,237
"Isère","VOIRON 3","0382828T","Public","ECOLE MATERNELLE PUBLIQUE","148 rue des Ecoles ",,,38500,"LA BUISSE",476550434,,"ce.0382828T@ac-grenoble.fr",,"LE DIRECTEUR : MME PARREL MARION","CLG PLAN MENU","45.33392808497","5.6190269465817",5,112
"Isère","HAUT-GRESIVAUDAN","0380243H","Public","ECOLE ELEMENTAIRE PUBLIQUE LES DAUPHINS","55 place de la mairie ",,,38530,"LA BUISSIERE",476085473,476085473,"ce.0380243H@ac-grenoble.fr",,"LE DIRECTEUR : M. CLONIET GUILLAUME","CLG LA PIERRE AIGUILLE","45.404607485525","5.9779665971871",3,56
"Isère","LA TOUR DU PIN","0382604Z","Public","ECOLE PRIMAIRE PUBLIQUE","Rue des Ecoles ",,,38110,"LA CHAPELLE-DE-LA-TOUR",474185069,,"ce.0382604Z@ac-grenoble.fr",,"LE DIRECTEUR : M. CHARPIN BRUNO","CLG LE CALLOUD","45.585834626789","5.462816260031",8,194
"Isère","VIENNE 2","0380275T","Public","ECOLE ELEMENTAIRE PUBLIQUE","11 rue Saint-Alban ",,,38150,"LA CHAPELLE-DE-SURIEU",474844430,,"ce.0380275T@ac-grenoble.fr",,"LE DIRECTEUR : MME DA CUNHA POCHIN","CLG DE L'EDIT","45.391596948426","4.908373294796",3,73
"Isère","HAUT-GRESIVAUDAN","0380276U","Public","ECOLE PRIMAIRE PUBLIQUE","30 place du Terrail ",,,38580,"LA CHAPELLE-DU-BARD",476450770,,"ce.0380276U@ac-grenoble.fr",,"LE DIRECTEUR : M. BANTI OLIVIER","CLG FLAVIUS VAUSSENAT","45.422292986114","6.0967809704112",3,64
"Isère","GRENOBLE 5","0380353C","Public","ECOLE PRIMAIRE PUBLIQUE","5 place du Boys ","La Chapelle             ",,38190,"LA COMBE-DE-LANCEY",476714175,,"ce.0380353C@ac-grenoble.fr",,"LE DIRECTEUR : MME HALLER CAROLINE","CLG BELLEDONNE","45.225896964191","5.898819080671",3,61
"Isère","BIEVRE-VALLOIRE","0381594B","Privé sous-contrat","ECOLE ELEMENTAIRE PRIVEE SAINT FRANCOIS","18 avenue Maréchal Foch ",,,38260,"LA COTE-SAINT-ANDRE",474208451,474208451,"ce.0381594B@ac-grenoble.fr",,"LE DIRECTEUR : MME CHARLES CHARLOTTE","Aucune information","45.392940637197","5.2558393998134",13,317
"Isère","BIEVRE-VALLOIRE","0380380G","Public","ECOLE PRIMAIRE ECOLE PRIMAIRE PUBLIQUE","38 rue de la Halle ",,,38260,"LA COTE-SAINT-ANDRE",474203033,474200689,"ce.0380380G@ac-grenoble.fr",,"LE DIRECTEUR : M. VITALI ROMAIN","CLG JONGKIND","45.394400803099","5.2665107272379",10,212
"﻿Isère","HAUT-GRESIVAUDAN","0382212Y","Public","ECOLE MATERNELLE PUBLIQUE","Rue des Bassins ",,,38530,"LA FLACHERE",476085277,476085255,"ce.0382212Y@ac-grenoble.fr",,"LE DIRECTEUR : MME EXARTIER MARION","CLG LA PIERRE AIGUILLE","45.394908552908","5.9610893019456",3,65
"Isère","BIEVRE-VALLOIRE","0380509X","Public","ECOLE PRIMAIRE PUBLIQUE","Rue Villefranche ",,,38590,"LA FORTERESSE",476654182,,"ce.0380509X@ac-grenoble.fr",,"LE DIRECTEUR : MME HENNO CYNTHIA","CLG ROSE VALLAND","45.295243995627","5.4026432137769",1,18
"Isère","BIEVRE-VALLOIRE","0383539R","Privé hors-contrat","ECOLE ELEMENTAIRE PRIVEE","48 chemin du pavé ",,,38260,"LA FRETTE",768464551,,"ce.0383539R@ac-grenoble.fr",,"LE DIRECTEUR : MME RENON MAUD","CLG JONGKIND","45.389756376304","5.3601238859102",1,3
"Isère","BIEVRE-VALLOIRE","0380513B","Public","ECOLE PRIMAIRE PUBLIQUE","Rue des Ecoles ",,,38260,"LA FRETTE",474546214,,"ce.0380513B@ac-grenoble.fr",,"LE DIRECTEUR : MME THIRIAT AURELIE","CLG ROSE VALLAND","45.391069340596","5.3610873602086",4,95
"Isère","GRENOBLE-MONTAGNE","0382742Z","Public","ECOLE PRIMAIRE"," ","Le couvent              ",,38350,"LA MORTE",476721881,,"ce.0382742Z@ac-grenoble.fr",,"LE DIRECTEUR : MME MAURIN EMELINE","CLG LOUIS MAUBERRET","45.027057322676","5.8547259456998",2,23
"Isère","GRENOBLE-MONTAGNE","0380781T","Public","ECOLE PRIMAIRE PUBLIQUE LE BOURG","1 place Albert Rivet ",,,38770,"LA MOTTE-D'AVEILLANS",476308990,,"ce.0380781T@ac-grenoble.fr",,"LE DIRECTEUR : MME ROBERT NATHALIE","CLG DU VALLON DES MOTTES","44.961362042069","5.7447859187642",6,130
"Isère","GRENOBLE-MONTAGNE","0380786Y","Public","ECOLE PRIMAIRE PUBLIQUE","Rue la Molière ",,,38770,"LA MOTTE-SAINT-MARTIN",476304447,,"ce.0380786Y@ac-grenoble.fr",,"LE DIRECTEUR : MME ALLINEI ISABELLE","CLG DU VALLON DES MOTTES","44.95021299946","5.717851449039",2,30
"Isère","GRENOBLE-MONTAGNE","0380522L","Privé sous-contrat","ECOLE ELEMENTAIRE PRIVEE SAINTE THERESE","7 rue Henri Giroud ",,"BP5",38350,"LA MURE",476811781,476810624,"ce.0380522L@ac-grenoble.fr",,"LE DIRECTEUR : MME PERIER NATHALIE","Aucune information","44.905162552401","5.7864427295413",7,154
"Isère","GRENOBLE-MONTAGNE","0382242F","Public","ECOLE ELEMENTAIRE PUBLIQUE LES BASTIONS","22 avenue des Plantations ",,,38350,"LA MURE",476810990,476816886,"ce.0382242F@ac-grenoble.fr",,"LE DIRECTEUR : MME JOSSINET CECILE","CLG LOUIS MAUBERRET","44.899090879156","5.7871425161674",4,88
"Isère","GRENOBLE-MONTAGNE","0382793E","Public","ECOLE ELEMENTAIRE PUBLIQUE LES CAPUCINS","Place des Capucins ",,,38350,"LA MURE",476811407,476810015,"ce.0382793E@ac-grenoble.fr",,"LE DIRECTEUR : MME GONCALVES MEIRA VIRGINIA","CLG LOUIS MAUBERRET","44.903643286994","5.7855939915832",6,115
"﻿Isère","GRENOBLE-MONTAGNE","0380792E","Public","ECOLE MATERNELLE PUBLIQUE LES BASTIONS","22 avenue des Plantations ",,,38350,"LA MURE",476810148,,"ce.0380792E@ac-grenoble.fr",,"LE DIRECTEUR : MME OZZELLO CHARLEYNE","CLG LOUIS MAUBERRET","44.89952245924","5.7871766339776",4,94
"Isère","VOIRON 2","0382658H","Public","ECOLE MATERNELLE PUBLIQUE","95 descente du Pavé ",,,38140,"LA MURETTE",476059180,,"ce.0382658H@ac-grenoble.fr",,"LE DIRECTEUR : M. LAGLEYZE FRANCOIS","CLG LA GARENNE","45.380131265978","5.541072306294",2,48
"Isère","VOIRON 2","0382965S","Public","ECOLE PRIMAIRE","210 rue du Bourg ",,,38140,"LA MURETTE",476059152,,"ce.0382965S@ac-grenoble.fr",,"LE DIRECTEUR : M. REBOUL FLORENT","CLG LA GARENNE","45.37995762236","5.5403868369318",4,88
"Isère","HAUT-GRESIVAUDAN","0380849S","Public","ECOLE PRIMAIRE PUBLIQUE","282 rue de la mairie ",,,38570,"LA PIERRE",476456995,,"ce.0380849S@ac-grenoble.fr",,"LE DIRECTEUR : MME ARNAUD AUDREY","CLG ICARE","45.293674696585","5.9487251749706",4,88
"Isère","SAINT MARCELLIN","0380928C","Public","ECOLE PRIMAIRE PUBLIQUE"," ","Le village              ",,38210,"LA RIVIERE",476936023,,"ce.0380928C@ac-grenoble.fr",,"LE DIRECTEUR : MME CAINE MELODIE","CLG CONDORCET","45.234842803655","5.5071542776726",4,80
"Isère","GRENOBLE-MONTAGNE","0381233J","Public","ECOLE PRIMAIRE PUBLIQUE","40 chemin des Martins ",,,38350,"LA SALLE-EN-BEAUMONT",476304291,,"ce.0381233J@ac-grenoble.fr",,"LE DIRECTEUR : M. CLAVEL THIERRY","CLG LOUIS MAUBERRET","44.863302713477","5.864095166489",2,24
"Isère","SAINT MARCELLIN","0382656F","Public","ECOLE PRIMAIRE LES MARRONNIERS","8 allée des Grands Prés ",,,38840,"LA SONE",438900098,,"ce.0382656F@ac-grenoble.fr",,"LE DIRECTEUR : MME PARIS SYLVIE","CLG LE SAVOURET","45.11076130259","5.277348201769",2,43
"Isère","VOIRON 3","0380865J","Public","ECOLE PRIMAIRE PUBLIQUE"," ","POMMIERS-LA-PLACETTE    ",,38340,"LA SURE EN CHARTREUSE",476261398,,"ce.0380865J@ac-grenoble.fr",,"LE DIRECTEUR : M. MARTINEZ PIERRE-LUC","CLG ANDRE MALRAUX","45.317869132149","5.6562751923798",4,98
"Isère","HAUT-GRESIVAUDAN","0382707L","Public","ECOLE ELEMENTAIRE PUBLIQUE","132 place de la Mairie ",,,38660,"LA TERRASSE",476082830,,"ce.0382707L@ac-grenoble.fr",,"LE DIRECTEUR : MME WILQUIN CELINE","CLG LA PIERRE AIGUILLE","45.323656797488","5.9304126404313",6,133
"Isère","HAUT-GRESIVAUDAN","0382308C","Public","ECOLE MATERNELLE PUBLIQUE","55 route du Lac ",,,38660,"LA TERRASSE",476082569,,"ce.0382308C@ac-grenoble.fr",,"LE DIRECTEUR : MME BORDIER CLARISSE","CLG LA PIERRE AIGUILLE","45.324496793107","5.9327432521119",3,72
"﻿Isère","LA TOUR DU PIN","0381184F","Privé sous-contrat","ECOLE ELEMENTAIRE PRIVEE SAINT JOSEPH","38 rue d'Italie ",,,38110,"LA TOUR-DU-PIN",474970909,474975955,"ce.0381184F@ac-grenoble.fr",,"LE DIRECTEUR : M. DURAND JEAN-BAPTISTE","Aucune information","45.562559990893","5.4469178903701",18,426
"Isère","LA TOUR DU PIN","0382476K","Public","ECOLE PRIMAIRE PUBLIQUE JEAN ROSTAND","76 rue Charles Baudelaire ","LES HAUTS DE ST ROCH    ",,38110,"LA TOUR-DU-PIN",474970035,474972943,"ce.0382476K@ac-grenoble.fr",,"LE DIRECTEUR : M. GENIN PASCAL","CLG LE CALLOUD","45.577744335147","5.4421743802049",6,125
"Isère","LA TOUR DU PIN","0380124D","Public","ECOLE PRIMAIRE PUBLIQUE PASTEUR","8 rue Pasteur ",,,38110,"LA TOUR-DU-PIN",474976894,,"ce.0380124D@ac-grenoble.fr",,"LE DIRECTEUR : MME FOUILLEUX ELODIE","CLG LES DAUPHINS","45.561113009191","5.449239488034",5,104
"Isère","LA TOUR DU PIN","0383101P","Public","ECOLE PRIMAIRE PUBLIQUE THEVENON","3 place Albert Thevenon ",,,38110,"LA TOUR-DU-PIN",474974456,474974454,"ce.0383101P@ac-grenoble.fr",,"LE DIRECTEUR : MME MATHIEU PASCALE","CLG LE CALLOUD","45.56678005059","5.4455008447497",14,307
"Isère","GRENOBLE 5","0381351M","Public","ECOLE ELEMENTAIRE PUBLIQUE CARRONNERIE","14 rue Jean de la Fontaine ",,,38700,"LA TRONCHE",476182791,,"ce.0381351M@ac-grenoble.fr",,"LE DIRECTEUR : M. BERTOSSI FLORIAN","CLG JULES FLANDRIN","45.20357560644","5.7544449781805",7,173
"Isère","GRENOBLE 5","0382338K","Public","ECOLE ELEMENTAIRE PUBLIQUE COTEAU","6 chemin Saint-Jean ",,,38700,"LA TRONCHE",476423331,,"ce.0382338K@ac-grenoble.fr",,"LE DIRECTEUR : M. LOPEZ EMMANUEL","CLG JULES FLANDRIN","45.205391995826","5.738106519855",6,148
"Isère","GRENOBLE 5","0381568Y","Public","ECOLE MATERNELLE PUBLIQUE BRISE DES NEIGES","6 chemin Saint-Jean ",,,38700,"LA TRONCHE",476425055,,"ce.0381568Y@ac-grenoble.fr",,"LE DIRECTEUR : MME BERGONZOLI SANDRINE","CLG JULES FLANDRIN","45.205391995826","5.738106519855",3,75
"Isère","GRENOBLE 5","0381797X","Public","ECOLE MATERNELLE PUBLIQUE CARRONNERIE","12 rue de la Fontaine ",,,38700,"LA TRONCHE",476901560,,"ce.0381797X@ac-grenoble.fr",,"LE DIRECTEUR : MME PONS FRANCOISE","CLG JULES FLANDRIN","45.203335781082","5.7543056953526",4,94
"Isère","BOURGOIN JALLIEU 3","0381395K","Public","ECOLE PRIMAIRE JEAN MOULIN","566 rue Saint-Cyr Girier ",,,38290,"LA VERPILLIERE",426384031,,"ce.0381395K@ac-grenoble.fr",,"LE DIRECTEUR : MME PETROUD CARINE","CLG ANNE FRANK","45.633701118124","5.1408612118354",17,389
"Isère","BOURGOIN JALLIEU 3","0382477L","Public","ECOLE PRIMAIRE PUBLIQUE JEAN JAURES","Avenue du Général de Gaulle ",,,38290,"LA VERPILLIERE",426384023,474948627,"ce.0382477L@ac-grenoble.fr",,"LE DIRECTEUR : MME GUITTRE MARINE","CLG ANNE FRANK","45.637133361634","5.1342137772546",13,312
